,name,raw_org,raw_dest,p,handshake
313,N_50_PL_0.5_R_0.25_V_18,"41, 41, 12, 41, 41, 41, 27, 0, 0, 0, 41, 0, 27, 41, 0, 38, 41, 41, 41, 38, 41, 14, 0, 41, 0, 40, 39, 1, 0, 28, 0, 41, 41, 0, 41, 0, 41, 0, 19, 41, 0, 34, 0, 0, 41, 41, 0, 0, 0, 0","18, 23, 41, 37, 28, 39, 41, 29, 12, 20, 29, 37, 41, 36, 40, 0, 23, 28, 15, 0, 26, 0, 21, 23, 13, 0, 0, 41, 12, 41, 27, 28, 2, 33, 13, 17, 6, 31, 41, 22, 31, 0, 20, 22, 37, 4, 27, 25, 7, 35",5,0
314,N_50_PL_0.5_R_0.25_V_18,"41, 41, 12, 41, 41, 41, 27, 0, 0, 0, 41, 0, 27, 41, 0, 38, 41, 41, 41, 38, 41, 14, 0, 41, 0, 40, 39, 1, 0, 28, 0, 41, 41, 0, 41, 0, 41, 0, 19, 41, 0, 34, 0, 0, 41, 41, 0, 0, 0, 0","18, 23, 41, 37, 28, 39, 41, 29, 12, 20, 29, 37, 41, 36, 40, 0, 23, 28, 15, 0, 26, 0, 21, 23, 13, 0, 0, 41, 12, 41, 27, 28, 2, 33, 13, 17, 6, 31, 41, 22, 31, 0, 20, 22, 37, 4, 27, 25, 7, 35",10,0
315,N_50_PL_0.5_R_0.25_V_18,"41, 41, 12, 41, 41, 41, 27, 0, 0, 0, 41, 0, 27, 41, 0, 38, 41, 41, 41, 38, 41, 14, 0, 41, 0, 40, 39, 1, 0, 28, 0, 41, 41, 0, 41, 0, 41, 0, 19, 41, 0, 34, 0, 0, 41, 41, 0, 0, 0, 0","18, 23, 41, 37, 28, 39, 41, 29, 12, 20, 29, 37, 41, 36, 40, 0, 23, 28, 15, 0, 26, 0, 21, 23, 13, 0, 0, 41, 12, 41, 27, 28, 2, 33, 13, 17, 6, 31, 41, 22, 31, 0, 20, 22, 37, 4, 27, 25, 7, 35",20,0
316,N_50_PL_0.5_R_0.25_V_19,"41, 13, 41, 0, 0, 0, 41, 0, 41, 41, 0, 0, 0, 0, 0, 41, 41, 0, 0, 0, 0, 0, 12, 0, 34, 26, 11, 0, 41, 41, 0, 33, 39, 41, 41, 41, 0, 22, 0, 0, 0, 35, 41, 14, 41, 41, 18, 41, 41, 5","5, 41, 32, 1, 18, 28, 4, 28, 19, 20, 23, 40, 17, 13, 31, 22, 40, 5, 32, 11, 9, 14, 0, 10, 41, 41, 0, 23, 38, 4, 2, 41, 0, 38, 6, 32, 11, 0, 37, 12, 12, 41, 25, 41, 2, 16, 41, 8, 38, 41",1,0
317,N_50_PL_0.5_R_0.25_V_19,"41, 13, 41, 0, 0, 0, 41, 0, 41, 41, 0, 0, 0, 0, 0, 41, 41, 0, 0, 0, 0, 0, 12, 0, 34, 26, 11, 0, 41, 41, 0, 33, 39, 41, 41, 41, 0, 22, 0, 0, 0, 35, 41, 14, 41, 41, 18, 41, 41, 5","5, 41, 32, 1, 18, 28, 4, 28, 19, 20, 23, 40, 17, 13, 31, 22, 40, 5, 32, 11, 9, 14, 0, 10, 41, 41, 0, 23, 38, 4, 2, 41, 0, 38, 6, 32, 11, 0, 37, 12, 12, 41, 25, 41, 2, 16, 41, 8, 38, 41",5,0
318,N_50_PL_0.5_R_0.25_V_19,"41, 13, 41, 0, 0, 0, 41, 0, 41, 41, 0, 0, 0, 0, 0, 41, 41, 0, 0, 0, 0, 0, 12, 0, 34, 26, 11, 0, 41, 41, 0, 33, 39, 41, 41, 41, 0, 22, 0, 0, 0, 35, 41, 14, 41, 41, 18, 41, 41, 5","5, 41, 32, 1, 18, 28, 4, 28, 19, 20, 23, 40, 17, 13, 31, 22, 40, 5, 32, 11, 9, 14, 0, 10, 41, 41, 0, 23, 38, 4, 2, 41, 0, 38, 6, 32, 11, 0, 37, 12, 12, 41, 25, 41, 2, 16, 41, 8, 38, 41",10,0
319,N_50_PL_0.5_R_0.25_V_19,"41, 13, 41, 0, 0, 0, 41, 0, 41, 41, 0, 0, 0, 0, 0, 41, 41, 0, 0, 0, 0, 0, 12, 0, 34, 26, 11, 0, 41, 41, 0, 33, 39, 41, 41, 41, 0, 22, 0, 0, 0, 35, 41, 14, 41, 41, 18, 41, 41, 5","5, 41, 32, 1, 18, 28, 4, 28, 19, 20, 23, 40, 17, 13, 31, 22, 40, 5, 32, 11, 9, 14, 0, 10, 41, 41, 0, 23, 38, 4, 2, 41, 0, 38, 6, 32, 11, 0, 37, 12, 12, 41, 25, 41, 2, 16, 41, 8, 38, 41",20,0
320,N_50_PL_0.5_R_0.5_V_15,"33, 4, 41, 35, 11, 8, 0, 41, 41, 0, 41, 41, 0, 8, 0, 7, 12, 10, 39, 0, 0, 39, 29, 41, 10, 0, 41, 41, 0, 41, 29, 13, 41, 0, 22, 9, 0, 0, 0, 41, 37, 30, 12, 2, 27, 30, 33, 41, 41, 23","41, 41, 38, 41, 41, 41, 19, 10, 1, 19, 39, 38, 34, 41, 17, 0, 0, 0, 0, 23, 18, 41, 0, 13, 0, 7, 23, 8, 15, 17, 41, 0, 6, 22, 41, 41, 38, 7, 31, 13, 0, 0, 0, 41, 0, 0, 41, 20, 20, 0",1,0
321,N_50_PL_0.5_R_0.5_V_15,"33, 4, 41, 35, 11, 8, 0, 41, 41, 0, 41, 41, 0, 8, 0, 7, 12, 10, 39, 0, 0, 39, 29, 41, 10, 0, 41, 41, 0, 41, 29, 13, 41, 0, 22, 9, 0, 0, 0, 41, 37, 30, 12, 2, 27, 30, 33, 41, 41, 23","41, 41, 38, 41, 41, 41, 19, 10, 1, 19, 39, 38, 34, 41, 17, 0, 0, 0, 0, 23, 18, 41, 0, 13, 0, 7, 23, 8, 15, 17, 41, 0, 6, 22, 41, 41, 38, 7, 31, 13, 0, 0, 0, 41, 0, 0, 41, 20, 20, 0",5,0
322,N_50_PL_0.5_R_0.5_V_15,"33, 4, 41, 35, 11, 8, 0, 41, 41, 0, 41, 41, 0, 8, 0, 7, 12, 10, 39, 0, 0, 39, 29, 41, 10, 0, 41, 41, 0, 41, 29, 13, 41, 0, 22, 9, 0, 0, 0, 41, 37, 30, 12, 2, 27, 30, 33, 41, 41, 23","41, 41, 38, 41, 41, 41, 19, 10, 1, 19, 39, 38, 34, 41, 17, 0, 0, 0, 0, 23, 18, 41, 0, 13, 0, 7, 23, 8, 15, 17, 41, 0, 6, 22, 41, 41, 38, 7, 31, 13, 0, 0, 0, 41, 0, 0, 41, 20, 20, 0",10,0
323,N_50_PL_0.5_R_0.5_V_15,"33, 4, 41, 35, 11, 8, 0, 41, 41, 0, 41, 41, 0, 8, 0, 7, 12, 10, 39, 0, 0, 39, 29, 41, 10, 0, 41, 41, 0, 41, 29, 13, 41, 0, 22, 9, 0, 0, 0, 41, 37, 30, 12, 2, 27, 30, 33, 41, 41, 23","41, 41, 38, 41, 41, 41, 19, 10, 1, 19, 39, 38, 34, 41, 17, 0, 0, 0, 0, 23, 18, 41, 0, 13, 0, 7, 23, 8, 15, 17, 41, 0, 6, 22, 41, 41, 38, 7, 31, 13, 0, 0, 0, 41, 0, 0, 41, 20, 20, 0",20,0
324,N_50_PL_0.5_R_0.5_V_16,"0, 0, 3, 0, 0, 41, 0, 41, 41, 41, 35, 41, 24, 1, 41, 1, 41, 33, 15, 20, 28, 41, 0, 41, 0, 29, 41, 0, 31, 41, 13, 27, 39, 27, 41, 8, 11, 0, 25, 34, 7, 0, 19, 28, 0, 41, 38, 0, 24, 13","6, 10, 0, 18, 17, 3, 10, 35, 17, 6, 0, 30, 0, 41, 18, 41, 17, 41, 41, 41, 0, 16, 22, 34, 23, 0, 8, 18, 0, 29, 41, 0, 0, 0, 28, 0, 41, 40, 0, 41, 41, 38, 41, 0, 20, 22, 41, 21, 0, 41",1,0
325,N_50_PL_0.5_R_0.5_V_16,"0, 0, 3, 0, 0, 41, 0, 41, 41, 41, 35, 41, 24, 1, 41, 1, 41, 33, 15, 20, 28, 41, 0, 41, 0, 29, 41, 0, 31, 41, 13, 27, 39, 27, 41, 8, 11, 0, 25, 34, 7, 0, 19, 28, 0, 41, 38, 0, 24, 13","6, 10, 0, 18, 17, 3, 10, 35, 17, 6, 0, 30, 0, 41, 18, 41, 17, 41, 41, 41, 0, 16, 22, 34, 23, 0, 8, 18, 0, 29, 41, 0, 0, 0, 28, 0, 41, 40, 0, 41, 41, 38, 41, 0, 20, 22, 41, 21, 0, 41",5,0
326,N_50_PL_0.5_R_0.5_V_16,"0, 0, 3, 0, 0, 41, 0, 41, 41, 41, 35, 41, 24, 1, 41, 1, 41, 33, 15, 20, 28, 41, 0, 41, 0, 29, 41, 0, 31, 41, 13, 27, 39, 27, 41, 8, 11, 0, 25, 34, 7, 0, 19, 28, 0, 41, 38, 0, 24, 13","6, 10, 0, 18, 17, 3, 10, 35, 17, 6, 0, 30, 0, 41, 18, 41, 17, 41, 41, 41, 0, 16, 22, 34, 23, 0, 8, 18, 0, 29, 41, 0, 0, 0, 28, 0, 41, 40, 0, 41, 41, 38, 41, 0, 20, 22, 41, 21, 0, 41",10,0
327,N_50_PL_0.5_R_0.5_V_16,"0, 0, 3, 0, 0, 41, 0, 41, 41, 41, 35, 41, 24, 1, 41, 1, 41, 33, 15, 20, 28, 41, 0, 41, 0, 29, 41, 0, 31, 41, 13, 27, 39, 27, 41, 8, 11, 0, 25, 34, 7, 0, 19, 28, 0, 41, 38, 0, 24, 13","6, 10, 0, 18, 17, 3, 10, 35, 17, 6, 0, 30, 0, 41, 18, 41, 17, 41, 41, 41, 0, 16, 22, 34, 23, 0, 8, 18, 0, 29, 41, 0, 0, 0, 28, 0, 41, 40, 0, 41, 41, 38, 41, 0, 20, 22, 41, 21, 0, 41",20,0
328,N_50_PL_0.5_R_0.5_V_17,"0, 0, 0, 41, 41, 30, 5, 0, 3, 13, 24, 0, 0, 28, 0, 41, 2, 41, 41, 31, 34, 24, 41, 0, 34, 40, 9, 8, 14, 27, 41, 28, 13, 0, 0, 41, 41, 35, 35, 8, 1, 41, 13, 16, 0, 0, 0, 0, 0, 27","19, 8, 27, 15, 2, 41, 0, 38, 41, 0, 0, 36, 3, 0, 29, 23, 0, 21, 29, 41, 41, 0, 6, 8, 0, 41, 41, 0, 41, 41, 19, 0, 41, 18, 33, 27, 18, 41, 0, 41, 41, 13, 41, 41, 14, 27, 19, 33, 21, 41",1,0
329,N_50_PL_0.5_R_0.5_V_17,"0, 0, 0, 41, 41, 30, 5, 0, 3, 13, 24, 0, 0, 28, 0, 41, 2, 41, 41, 31, 34, 24, 41, 0, 34, 40, 9, 8, 14, 27, 41, 28, 13, 0, 0, 41, 41, 35, 35, 8, 1, 41, 13, 16, 0, 0, 0, 0, 0, 27","19, 8, 27, 15, 2, 41, 0, 38, 41, 0, 0, 36, 3, 0, 29, 23, 0, 21, 29, 41, 41, 0, 6, 8, 0, 41, 41, 0, 41, 41, 19, 0, 41, 18, 33, 27, 18, 41, 0, 41, 41, 13, 41, 41, 14, 27, 19, 33, 21, 41",5,0
330,N_50_PL_0.5_R_0.5_V_17,"0, 0, 0, 41, 41, 30, 5, 0, 3, 13, 24, 0, 0, 28, 0, 41, 2, 41, 41, 31, 34, 24, 41, 0, 34, 40, 9, 8, 14, 27, 41, 28, 13, 0, 0, 41, 41, 35, 35, 8, 1, 41, 13, 16, 0, 0, 0, 0, 0, 27","19, 8, 27, 15, 2, 41, 0, 38, 41, 0, 0, 36, 3, 0, 29, 23, 0, 21, 29, 41, 41, 0, 6, 8, 0, 41, 41, 0, 41, 41, 19, 0, 41, 18, 33, 27, 18, 41, 0, 41, 41, 13, 41, 41, 14, 27, 19, 33, 21, 41",10,0
331,N_50_PL_0.5_R_0.5_V_17,"0, 0, 0, 41, 41, 30, 5, 0, 3, 13, 24, 0, 0, 28, 0, 41, 2, 41, 41, 31, 34, 24, 41, 0, 34, 40, 9, 8, 14, 27, 41, 28, 13, 0, 0, 41, 41, 35, 35, 8, 1, 41, 13, 16, 0, 0, 0, 0, 0, 27","19, 8, 27, 15, 2, 41, 0, 38, 41, 0, 0, 36, 3, 0, 29, 23, 0, 21, 29, 41, 41, 0, 6, 8, 0, 41, 41, 0, 41, 41, 19, 0, 41, 18, 33, 27, 18, 41, 0, 41, 41, 13, 41, 41, 14, 27, 19, 33, 21, 41",20,0
332,N_50_PL_0.5_R_0.5_V_18,"0, 0, 22, 41, 0, 33, 34, 17, 0, 35, 41, 32, 0, 41, 15, 18, 26, 41, 0, 0, 2, 28, 3, 39, 27, 38, 41, 23, 17, 41, 41, 41, 35, 41, 14, 24, 26, 0, 8, 0, 0, 0, 41, 41, 33, 0, 41, 41, 34, 2","13, 31, 0, 13, 14, 0, 0, 0, 26, 0, 27, 41, 21, 28, 0, 41, 41, 5, 7, 11, 0, 0, 41, 41, 0, 41, 30, 41, 0, 25, 36, 38, 41, 21, 41, 41, 0, 13, 0, 29, 4, 33, 8, 22, 0, 27, 4, 39, 41, 41",1,0
333,N_50_PL_0.5_R_0.5_V_18,"0, 0, 22, 41, 0, 33, 34, 17, 0, 35, 41, 32, 0, 41, 15, 18, 26, 41, 0, 0, 2, 28, 3, 39, 27, 38, 41, 23, 17, 41, 41, 41, 35, 41, 14, 24, 26, 0, 8, 0, 0, 0, 41, 41, 33, 0, 41, 41, 34, 2","13, 31, 0, 13, 14, 0, 0, 0, 26, 0, 27, 41, 21, 28, 0, 41, 41, 5, 7, 11, 0, 0, 41, 41, 0, 41, 30, 41, 0, 25, 36, 38, 41, 21, 41, 41, 0, 13, 0, 29, 4, 33, 8, 22, 0, 27, 4, 39, 41, 41",5,0
334,N_50_PL_0.5_R_0.5_V_18,"0, 0, 22, 41, 0, 33, 34, 17, 0, 35, 41, 32, 0, 41, 15, 18, 26, 41, 0, 0, 2, 28, 3, 39, 27, 38, 41, 23, 17, 41, 41, 41, 35, 41, 14, 24, 26, 0, 8, 0, 0, 0, 41, 41, 33, 0, 41, 41, 34, 2","13, 31, 0, 13, 14, 0, 0, 0, 26, 0, 27, 41, 21, 28, 0, 41, 41, 5, 7, 11, 0, 0, 41, 41, 0, 41, 30, 41, 0, 25, 36, 38, 41, 21, 41, 41, 0, 13, 0, 29, 4, 33, 8, 22, 0, 27, 4, 39, 41, 41",10,0
335,N_50_PL_0.5_R_0.5_V_18,"0, 0, 22, 41, 0, 33, 34, 17, 0, 35, 41, 32, 0, 41, 15, 18, 26, 41, 0, 0, 2, 28, 3, 39, 27, 38, 41, 23, 17, 41, 41, 41, 35, 41, 14, 24, 26, 0, 8, 0, 0, 0, 41, 41, 33, 0, 41, 41, 34, 2","13, 31, 0, 13, 14, 0, 0, 0, 26, 0, 27, 41, 21, 28, 0, 41, 41, 5, 7, 11, 0, 0, 41, 41, 0, 41, 30, 41, 0, 25, 36, 38, 41, 21, 41, 41, 0, 13, 0, 29, 4, 33, 8, 22, 0, 27, 4, 39, 41, 41",20,0
336,N_50_PL_0.5_R_0.5_V_19,"41, 37, 0, 0, 39, 41, 30, 32, 12, 41, 30, 1, 41, 7, 0, 41, 0, 0, 9, 13, 0, 35, 41, 0, 41, 22, 41, 31, 11, 1, 21, 41, 12, 0, 18, 41, 35, 13, 0, 36, 41, 0, 3, 41, 35, 9, 0, 41, 37, 0","33, 41, 17, 32, 0, 33, 41, 41, 0, 20, 41, 41, 17, 0, 40, 39, 30, 8, 41, 0, 13, 0, 24, 15, 40, 0, 39, 41, 0, 0, 0, 18, 41, 1, 0, 2, 41, 41, 20, 0, 30, 31, 0, 21, 0, 41, 31, 26, 41, 34",1,0
337,N_50_PL_0.5_R_0.5_V_19,"41, 37, 0, 0, 39, 41, 30, 32, 12, 41, 30, 1, 41, 7, 0, 41, 0, 0, 9, 13, 0, 35, 41, 0, 41, 22, 41, 31, 11, 1, 21, 41, 12, 0, 18, 41, 35, 13, 0, 36, 41, 0, 3, 41, 35, 9, 0, 41, 37, 0","33, 41, 17, 32, 0, 33, 41, 41, 0, 20, 41, 41, 17, 0, 40, 39, 30, 8, 41, 0, 13, 0, 24, 15, 40, 0, 39, 41, 0, 0, 0, 18, 41, 1, 0, 2, 41, 41, 20, 0, 30, 31, 0, 21, 0, 41, 31, 26, 41, 34",5,0
338,N_50_PL_0.5_R_0.5_V_19,"41, 37, 0, 0, 39, 41, 30, 32, 12, 41, 30, 1, 41, 7, 0, 41, 0, 0, 9, 13, 0, 35, 41, 0, 41, 22, 41, 31, 11, 1, 21, 41, 12, 0, 18, 41, 35, 13, 0, 36, 41, 0, 3, 41, 35, 9, 0, 41, 37, 0","33, 41, 17, 32, 0, 33, 41, 41, 0, 20, 41, 41, 17, 0, 40, 39, 30, 8, 41, 0, 13, 0, 24, 15, 40, 0, 39, 41, 0, 0, 0, 18, 41, 1, 0, 2, 41, 41, 20, 0, 30, 31, 0, 21, 0, 41, 31, 26, 41, 34",10,0
339,N_50_PL_0.5_R_0.5_V_19,"41, 37, 0, 0, 39, 41, 30, 32, 12, 41, 30, 1, 41, 7, 0, 41, 0, 0, 9, 13, 0, 35, 41, 0, 41, 22, 41, 31, 11, 1, 21, 41, 12, 0, 18, 41, 35, 13, 0, 36, 41, 0, 3, 41, 35, 9, 0, 41, 37, 0","33, 41, 17, 32, 0, 33, 41, 41, 0, 20, 41, 41, 17, 0, 40, 39, 30, 8, 41, 0, 13, 0, 24, 15, 40, 0, 39, 41, 0, 0, 0, 18, 41, 1, 0, 2, 41, 41, 20, 0, 30, 31, 0, 21, 0, 41, 31, 26, 41, 34",20,0
340,N_50_PL_0.5_R_0.75_V_15,"0, 39, 40, 0, 41, 33, 4, 0, 0, 19, 14, 16, 15, 5, 37, 17, 0, 35, 1, 5, 19, 0, 37, 8, 22, 11, 41, 14, 12, 11, 20, 30, 38, 41, 0, 0, 0, 24, 38, 28, 0, 23, 24, 31, 22, 27, 24, 15, 32, 3","16, 41, 41, 15, 22, 0, 41, 24, 23, 41, 41, 41, 41, 0, 0, 41, 3, 0, 0, 41, 41, 31, 0, 41, 0, 41, 11, 41, 41, 0, 41, 0, 0, 35, 38, 22, 23, 0, 0, 0, 5, 41, 41, 0, 41, 41, 41, 0, 41, 41",1,0
341,N_50_PL_0.5_R_0.75_V_15,"0, 39, 40, 0, 41, 33, 4, 0, 0, 19, 14, 16, 15, 5, 37, 17, 0, 35, 1, 5, 19, 0, 37, 8, 22, 11, 41, 14, 12, 11, 20, 30, 38, 41, 0, 0, 0, 24, 38, 28, 0, 23, 24, 31, 22, 27, 24, 15, 32, 3","16, 41, 41, 15, 22, 0, 41, 24, 23, 41, 41, 41, 41, 0, 0, 41, 3, 0, 0, 41, 41, 31, 0, 41, 0, 41, 11, 41, 41, 0, 41, 0, 0, 35, 38, 22, 23, 0, 0, 0, 5, 41, 41, 0, 41, 41, 41, 0, 41, 41",5,0
342,N_50_PL_0.5_R_0.75_V_15,"0, 39, 40, 0, 41, 33, 4, 0, 0, 19, 14, 16, 15, 5, 37, 17, 0, 35, 1, 5, 19, 0, 37, 8, 22, 11, 41, 14, 12, 11, 20, 30, 38, 41, 0, 0, 0, 24, 38, 28, 0, 23, 24, 31, 22, 27, 24, 15, 32, 3","16, 41, 41, 15, 22, 0, 41, 24, 23, 41, 41, 41, 41, 0, 0, 41, 3, 0, 0, 41, 41, 31, 0, 41, 0, 41, 11, 41, 41, 0, 41, 0, 0, 35, 38, 22, 23, 0, 0, 0, 5, 41, 41, 0, 41, 41, 41, 0, 41, 41",10,0
343,N_50_PL_0.5_R_0.75_V_15,"0, 39, 40, 0, 41, 33, 4, 0, 0, 19, 14, 16, 15, 5, 37, 17, 0, 35, 1, 5, 19, 0, 37, 8, 22, 11, 41, 14, 12, 11, 20, 30, 38, 41, 0, 0, 0, 24, 38, 28, 0, 23, 24, 31, 22, 27, 24, 15, 32, 3","16, 41, 41, 15, 22, 0, 41, 24, 23, 41, 41, 41, 41, 0, 0, 41, 3, 0, 0, 41, 41, 31, 0, 41, 0, 41, 11, 41, 41, 0, 41, 0, 0, 35, 38, 22, 23, 0, 0, 0, 5, 41, 41, 0, 41, 41, 41, 0, 41, 41",20,0
344,N_50_PL_0.5_R_0.75_V_16,"2, 30, 30, 13, 32, 5, 0, 0, 28, 1, 34, 2, 39, 21, 9, 0, 0, 4, 8, 41, 34, 30, 0, 3, 7, 41, 27, 19, 41, 38, 11, 18, 26, 21, 41, 41, 21, 0, 8, 35, 23, 5, 31, 0, 26, 41, 15, 2, 11, 8","0, 41, 0, 0, 0, 41, 31, 6, 0, 0, 41, 41, 0, 0, 0, 38, 39, 41, 41, 30, 41, 0, 19, 0, 41, 1, 41, 41, 37, 0, 0, 41, 0, 41, 28, 23, 0, 13, 41, 41, 41, 0, 0, 6, 41, 39, 0, 41, 41, 41",1,0
345,N_50_PL_0.5_R_0.75_V_16,"2, 30, 30, 13, 32, 5, 0, 0, 28, 1, 34, 2, 39, 21, 9, 0, 0, 4, 8, 41, 34, 30, 0, 3, 7, 41, 27, 19, 41, 38, 11, 18, 26, 21, 41, 41, 21, 0, 8, 35, 23, 5, 31, 0, 26, 41, 15, 2, 11, 8","0, 41, 0, 0, 0, 41, 31, 6, 0, 0, 41, 41, 0, 0, 0, 38, 39, 41, 41, 30, 41, 0, 19, 0, 41, 1, 41, 41, 37, 0, 0, 41, 0, 41, 28, 23, 0, 13, 41, 41, 41, 0, 0, 6, 41, 39, 0, 41, 41, 41",5,0
346,N_50_PL_0.5_R_0.75_V_16,"2, 30, 30, 13, 32, 5, 0, 0, 28, 1, 34, 2, 39, 21, 9, 0, 0, 4, 8, 41, 34, 30, 0, 3, 7, 41, 27, 19, 41, 38, 11, 18, 26, 21, 41, 41, 21, 0, 8, 35, 23, 5, 31, 0, 26, 41, 15, 2, 11, 8","0, 41, 0, 0, 0, 41, 31, 6, 0, 0, 41, 41, 0, 0, 0, 38, 39, 41, 41, 30, 41, 0, 19, 0, 41, 1, 41, 41, 37, 0, 0, 41, 0, 41, 28, 23, 0, 13, 41, 41, 41, 0, 0, 6, 41, 39, 0, 41, 41, 41",10,0
347,N_50_PL_0.5_R_0.75_V_16,"2, 30, 30, 13, 32, 5, 0, 0, 28, 1, 34, 2, 39, 21, 9, 0, 0, 4, 8, 41, 34, 30, 0, 3, 7, 41, 27, 19, 41, 38, 11, 18, 26, 21, 41, 41, 21, 0, 8, 35, 23, 5, 31, 0, 26, 41, 15, 2, 11, 8","0, 41, 0, 0, 0, 41, 31, 6, 0, 0, 41, 41, 0, 0, 0, 38, 39, 41, 41, 30, 41, 0, 19, 0, 41, 1, 41, 41, 37, 0, 0, 41, 0, 41, 28, 23, 0, 13, 41, 41, 41, 0, 0, 6, 41, 39, 0, 41, 41, 41",20,0
348,N_50_PL_0.5_R_0.75_V_17,"41, 10, 0, 5, 20, 41, 5, 30, 36, 41, 39, 14, 29, 41, 0, 0, 26, 40, 9, 28, 36, 7, 4, 11, 31, 33, 38, 16, 13, 15, 15, 0, 16, 32, 34, 9, 12, 0, 26, 13, 41, 18, 0, 19, 40, 13, 0, 24, 41, 30","28, 0, 29, 41, 41, 40, 41, 41, 41, 24, 41, 0, 0, 21, 32, 14, 41, 41, 0, 41, 0, 0, 0, 0, 0, 41, 0, 41, 41, 41, 41, 36, 41, 0, 0, 0, 0, 31, 0, 0, 5, 41, 21, 0, 41, 41, 33, 41, 19, 0",1,0
349,N_50_PL_0.5_R_0.75_V_17,"41, 10, 0, 5, 20, 41, 5, 30, 36, 41, 39, 14, 29, 41, 0, 0, 26, 40, 9, 28, 36, 7, 4, 11, 31, 33, 38, 16, 13, 15, 15, 0, 16, 32, 34, 9, 12, 0, 26, 13, 41, 18, 0, 19, 40, 13, 0, 24, 41, 30","28, 0, 29, 41, 41, 40, 41, 41, 41, 24, 41, 0, 0, 21, 32, 14, 41, 41, 0, 41, 0, 0, 0, 0, 0, 41, 0, 41, 41, 41, 41, 36, 41, 0, 0, 0, 0, 31, 0, 0, 5, 41, 21, 0, 41, 41, 33, 41, 19, 0",5,0
350,N_50_PL_0.5_R_0.75_V_17,"41, 10, 0, 5, 20, 41, 5, 30, 36, 41, 39, 14, 29, 41, 0, 0, 26, 40, 9, 28, 36, 7, 4, 11, 31, 33, 38, 16, 13, 15, 15, 0, 16, 32, 34, 9, 12, 0, 26, 13, 41, 18, 0, 19, 40, 13, 0, 24, 41, 30","28, 0, 29, 41, 41, 40, 41, 41, 41, 24, 41, 0, 0, 21, 32, 14, 41, 41, 0, 41, 0, 0, 0, 0, 0, 41, 0, 41, 41, 41, 41, 36, 41, 0, 0, 0, 0, 31, 0, 0, 5, 41, 21, 0, 41, 41, 33, 41, 19, 0",10,0
351,N_50_PL_0.5_R_0.75_V_17,"41, 10, 0, 5, 20, 41, 5, 30, 36, 41, 39, 14, 29, 41, 0, 0, 26, 40, 9, 28, 36, 7, 4, 11, 31, 33, 38, 16, 13, 15, 15, 0, 16, 32, 34, 9, 12, 0, 26, 13, 41, 18, 0, 19, 40, 13, 0, 24, 41, 30","28, 0, 29, 41, 41, 40, 41, 41, 41, 24, 41, 0, 0, 21, 32, 14, 41, 41, 0, 41, 0, 0, 0, 0, 0, 41, 0, 41, 41, 41, 41, 36, 41, 0, 0, 0, 0, 31, 0, 0, 5, 41, 21, 0, 41, 41, 33, 41, 19, 0",20,0
352,N_50_PL_0.5_R_0.75_V_18,"41, 15, 18, 2, 0, 0, 0, 41, 2, 10, 35, 37, 10, 26, 13, 26, 1, 0, 41, 25, 13, 34, 32, 37, 15, 18, 41, 41, 13, 27, 9, 15, 20, 21, 40, 9, 28, 25, 41, 41, 21, 7, 6, 41, 5, 9, 16, 32, 35, 41","36, 41, 41, 0, 17, 10, 28, 27, 0, 0, 0, 0, 0, 41, 41, 0, 0, 30, 14, 0, 0, 41, 41, 0, 41, 41, 2, 4, 0, 0, 41, 0, 41, 41, 0, 0, 41, 0, 27, 7, 41, 0, 0, 9, 0, 41, 41, 0, 41, 10",1,0
353,N_50_PL_0.5_R_0.75_V_18,"41, 15, 18, 2, 0, 0, 0, 41, 2, 10, 35, 37, 10, 26, 13, 26, 1, 0, 41, 25, 13, 34, 32, 37, 15, 18, 41, 41, 13, 27, 9, 15, 20, 21, 40, 9, 28, 25, 41, 41, 21, 7, 6, 41, 5, 9, 16, 32, 35, 41","36, 41, 41, 0, 17, 10, 28, 27, 0, 0, 0, 0, 0, 41, 41, 0, 0, 30, 14, 0, 0, 41, 41, 0, 41, 41, 2, 4, 0, 0, 41, 0, 41, 41, 0, 0, 41, 0, 27, 7, 41, 0, 0, 9, 0, 41, 41, 0, 41, 10",5,0
354,N_50_PL_0.5_R_0.75_V_18,"41, 15, 18, 2, 0, 0, 0, 41, 2, 10, 35, 37, 10, 26, 13, 26, 1, 0, 41, 25, 13, 34, 32, 37, 15, 18, 41, 41, 13, 27, 9, 15, 20, 21, 40, 9, 28, 25, 41, 41, 21, 7, 6, 41, 5, 9, 16, 32, 35, 41","36, 41, 41, 0, 17, 10, 28, 27, 0, 0, 0, 0, 0, 41, 41, 0, 0, 30, 14, 0, 0, 41, 41, 0, 41, 41, 2, 4, 0, 0, 41, 0, 41, 41, 0, 0, 41, 0, 27, 7, 41, 0, 0, 9, 0, 41, 41, 0, 41, 10",10,0
