Unnamed: 0,name,raw_org,raw_dest,p,handshake
78,N_50_PL_0.5_R_0.25_V_3,"6, 41, 0, 41, 14, 14, 3, 30, 33, 41, 41, 0, 41, 14, 41, 41, 0, 41, 0, 41, 41, 41, 0, 31, 41, 0, 25, 0, 0, 41, 0, 41, 27, 0, 0, 41, 41, 41, 0, 0, 41, 41, 0, 0, 0, 7, 41, 32, 0, 41","0, 25, 6, 21, 41, 41, 0, 0, 0, 16, 28, 10, 18, 41, 4, 39, 35, 26, 37, 13, 9, 38, 37, 41, 38, 33, 0, 8, 9, 6, 35, 20, 0, 22, 10, 9, 24, 11, 18, 7, 24, 32, 4, 15, 5, 0, 23, 0, 30, 37",5,22
78,N_50_PL_0.5_R_0.25_V_3,"6, 41, 0, 41, 14, 14, 3, 30, 33, 41, 41, 0, 41, 14, 41, 41, 0, 41, 0, 41, 41, 41, 0, 31, 41, 0, 25, 0, 0, 41, 0, 41, 27, 0, 0, 41, 41, 41, 0, 0, 41, 41, 0, 0, 0, 7, 41, 32, 0, 41","0, 25, 6, 21, 41, 41, 0, 0, 0, 16, 28, 10, 18, 41, 4, 39, 35, 26, 37, 13, 9, 38, 37, 41, 38, 33, 0, 8, 9, 6, 35, 20, 0, 22, 10, 9, 24, 11, 18, 7, 24, 32, 4, 15, 5, 0, 23, 0, 30, 37",10,22
78,N_50_PL_0.5_R_0.25_V_3,"6, 41, 0, 41, 14, 14, 3, 30, 33, 41, 41, 0, 41, 14, 41, 41, 0, 41, 0, 41, 41, 41, 0, 31, 41, 0, 25, 0, 0, 41, 0, 41, 27, 0, 0, 41, 41, 41, 0, 0, 41, 41, 0, 0, 0, 7, 41, 32, 0, 41","0, 25, 6, 21, 41, 41, 0, 0, 0, 16, 28, 10, 18, 41, 4, 39, 35, 26, 37, 13, 9, 38, 37, 41, 38, 33, 0, 8, 9, 6, 35, 20, 0, 22, 10, 9, 24, 11, 18, 7, 24, 32, 4, 15, 5, 0, 23, 0, 30, 37",20,20
79,N_50_PL_0.5_R_0.25_V_4,"0, 41, 41, 41, 0, 41, 0, 0, 41, 13, 41, 10, 41, 41, 41, 31, 0, 0, 41, 41, 0, 14, 0, 15, 2, 41, 41, 0, 0, 33, 0, 0, 0, 41, 39, 0, 11, 41, 21, 0, 0, 0, 41, 0, 41, 31, 0, 41, 25, 41","39, 20, 5, 12, 28, 2, 32, 28, 1, 41, 4, 0, 10, 39, 26, 41, 2, 10, 16, 27, 5, 0, 28, 0, 0, 37, 17, 7, 1, 41, 39, 5, 11, 25, 41, 6, 0, 22, 41, 29, 36, 9, 37, 8, 30, 0, 35, 37, 41, 12",1,22
79,N_50_PL_0.5_R_0.25_V_4,"0, 41, 41, 41, 0, 41, 0, 0, 41, 13, 41, 10, 41, 41, 41, 31, 0, 0, 41, 41, 0, 14, 0, 15, 2, 41, 41, 0, 0, 33, 0, 0, 0, 41, 39, 0, 11, 41, 21, 0, 0, 0, 41, 0, 41, 31, 0, 41, 25, 41","39, 20, 5, 12, 28, 2, 32, 28, 1, 41, 4, 0, 10, 39, 26, 41, 2, 10, 16, 27, 5, 0, 28, 0, 0, 37, 17, 7, 1, 41, 39, 5, 11, 25, 41, 6, 0, 22, 41, 29, 36, 9, 37, 8, 30, 0, 35, 37, 41, 12",5,20
79,N_50_PL_0.5_R_0.25_V_4,"0, 41, 41, 41, 0, 41, 0, 0, 41, 13, 41, 10, 41, 41, 41, 31, 0, 0, 41, 41, 0, 14, 0, 15, 2, 41, 41, 0, 0, 33, 0, 0, 0, 41, 39, 0, 11, 41, 21, 0, 0, 0, 41, 0, 41, 31, 0, 41, 25, 41","39, 20, 5, 12, 28, 2, 32, 28, 1, 41, 4, 0, 10, 39, 26, 41, 2, 10, 16, 27, 5, 0, 28, 0, 0, 37, 17, 7, 1, 41, 39, 5, 11, 25, 41, 6, 0, 22, 41, 29, 36, 9, 37, 8, 30, 0, 35, 37, 41, 12",10,20
79,N_50_PL_0.5_R_0.25_V_4,"0, 41, 41, 41, 0, 41, 0, 0, 41, 13, 41, 10, 41, 41, 41, 31, 0, 0, 41, 41, 0, 14, 0, 15, 2, 41, 41, 0, 0, 33, 0, 0, 0, 41, 39, 0, 11, 41, 21, 0, 0, 0, 41, 0, 41, 31, 0, 41, 25, 41","39, 20, 5, 12, 28, 2, 32, 28, 1, 41, 4, 0, 10, 39, 26, 41, 2, 10, 16, 27, 5, 0, 28, 0, 0, 37, 17, 7, 1, 41, 39, 5, 11, 25, 41, 6, 0, 22, 41, 29, 36, 9, 37, 8, 30, 0, 35, 37, 41, 12",20,20
80,N_50_PL_0.5_R_0.5_V_0,"11, 41, 15, 41, 0, 37, 22, 41, 24, 0, 10, 26, 3, 41, 41, 35, 41, 0, 41, 36, 0, 28, 35, 26, 0, 0, 0, 41, 41, 26, 20, 25, 1, 0, 41, 9, 0, 16, 19, 9, 5, 0, 41, 41, 41, 0, 27, 4, 0, 18","0, 33, 0, 40, 1, 0, 0, 7, 0, 16, 41, 0, 0, 35, 29, 0, 29, 19, 14, 0, 22, 41, 41, 41, 36, 12, 36, 35, 38, 0, 41, 41, 0, 4, 28, 41, 38, 41, 41, 41, 0, 7, 4, 30, 1, 1, 41, 0, 38, 41",1,22
80,N_50_PL_0.5_R_0.5_V_0,"11, 41, 15, 41, 0, 37, 22, 41, 24, 0, 10, 26, 3, 41, 41, 35, 41, 0, 41, 36, 0, 28, 35, 26, 0, 0, 0, 41, 41, 26, 20, 25, 1, 0, 41, 9, 0, 16, 19, 9, 5, 0, 41, 41, 41, 0, 27, 4, 0, 18","0, 33, 0, 40, 1, 0, 0, 7, 0, 16, 41, 0, 0, 35, 29, 0, 29, 19, 14, 0, 22, 41, 41, 41, 36, 12, 36, 35, 38, 0, 41, 41, 0, 4, 28, 41, 38, 41, 41, 41, 0, 7, 4, 30, 1, 1, 41, 0, 38, 41",5,23
80,N_50_PL_0.5_R_0.5_V_0,"11, 41, 15, 41, 0, 37, 22, 41, 24, 0, 10, 26, 3, 41, 41, 35, 41, 0, 41, 36, 0, 28, 35, 26, 0, 0, 0, 41, 41, 26, 20, 25, 1, 0, 41, 9, 0, 16, 19, 9, 5, 0, 41, 41, 41, 0, 27, 4, 0, 18","0, 33, 0, 40, 1, 0, 0, 7, 0, 16, 41, 0, 0, 35, 29, 0, 29, 19, 14, 0, 22, 41, 41, 41, 36, 12, 36, 35, 38, 0, 41, 41, 0, 4, 28, 41, 38, 41, 41, 41, 0, 7, 4, 30, 1, 1, 41, 0, 38, 41",10,24
80,N_50_PL_0.5_R_0.5_V_0,"11, 41, 15, 41, 0, 37, 22, 41, 24, 0, 10, 26, 3, 41, 41, 35, 41, 0, 41, 36, 0, 28, 35, 26, 0, 0, 0, 41, 41, 26, 20, 25, 1, 0, 41, 9, 0, 16, 19, 9, 5, 0, 41, 41, 41, 0, 27, 4, 0, 18","0, 33, 0, 40, 1, 0, 0, 7, 0, 16, 41, 0, 0, 35, 29, 0, 29, 19, 14, 0, 22, 41, 41, 41, 36, 12, 36, 35, 38, 0, 41, 41, 0, 4, 28, 41, 38, 41, 41, 41, 0, 7, 4, 30, 1, 1, 41, 0, 38, 41",20,24
81,N_50_PL_0.5_R_0.5_V_1,"33, 0, 0, 16, 0, 41, 0, 36, 40, 41, 27, 1, 15, 0, 41, 6, 40, 15, 0, 41, 41, 15, 41, 15, 15, 7, 0, 41, 41, 0, 16, 23, 41, 41, 0, 41, 23, 40, 1, 5, 33, 30, 20, 41, 41, 41, 11, 26, 41, 41","41, 33, 11, 0, 37, 20, 14, 41, 41, 33, 0, 0, 41, 21, 14, 0, 0, 0, 36, 18, 25, 0, 1, 0, 41, 41, 18, 7, 34, 30, 0, 0, 30, 36, 7, 34, 0, 41, 41, 0, 0, 41, 0, 11, 10, 10, 0, 0, 10, 12",1,19
81,N_50_PL_0.5_R_0.5_V_1,"33, 0, 0, 16, 0, 41, 0, 36, 40, 41, 27, 1, 15, 0, 41, 6, 40, 15, 0, 41, 41, 15, 41, 15, 15, 7, 0, 41, 41, 0, 16, 23, 41, 41, 0, 41, 23, 40, 1, 5, 33, 30, 20, 41, 41, 41, 11, 26, 41, 41","41, 33, 11, 0, 37, 20, 14, 41, 41, 33, 0, 0, 41, 21, 14, 0, 0, 0, 36, 18, 25, 0, 1, 0, 41, 41, 18, 7, 34, 30, 0, 0, 30, 36, 7, 34, 0, 41, 41, 0, 0, 41, 0, 11, 10, 10, 0, 0, 10, 12",5,19
81,N_50_PL_0.5_R_0.5_V_1,"33, 0, 0, 16, 0, 41, 0, 36, 40, 41, 27, 1, 15, 0, 41, 6, 40, 15, 0, 41, 41, 15, 41, 15, 15, 7, 0, 41, 41, 0, 16, 23, 41, 41, 0, 41, 23, 40, 1, 5, 33, 30, 20, 41, 41, 41, 11, 26, 41, 41","41, 33, 11, 0, 37, 20, 14, 41, 41, 33, 0, 0, 41, 21, 14, 0, 0, 0, 36, 18, 25, 0, 1, 0, 41, 41, 18, 7, 34, 30, 0, 0, 30, 36, 7, 34, 0, 41, 41, 0, 0, 41, 0, 11, 10, 10, 0, 0, 10, 12",10,18
81,N_50_PL_0.5_R_0.5_V_1,"33, 0, 0, 16, 0, 41, 0, 36, 40, 41, 27, 1, 15, 0, 41, 6, 40, 15, 0, 41, 41, 15, 41, 15, 15, 7, 0, 41, 41, 0, 16, 23, 41, 41, 0, 41, 23, 40, 1, 5, 33, 30, 20, 41, 41, 41, 11, 26, 41, 41","41, 33, 11, 0, 37, 20, 14, 41, 41, 33, 0, 0, 41, 21, 14, 0, 0, 0, 36, 18, 25, 0, 1, 0, 41, 41, 18, 7, 34, 30, 0, 0, 30, 36, 7, 34, 0, 41, 41, 0, 0, 41, 0, 11, 10, 10, 0, 0, 10, 12",20,18
82,N_50_PL_0.5_R_0.5_V_2,"41, 23, 0, 41, 13, 38, 0, 31, 0, 41, 41, 41, 34, 41, 17, 0, 5, 41, 14, 6, 0, 19, 19, 41, 7, 41, 0, 4, 8, 34, 26, 13, 41, 41, 31, 34, 33, 41, 41, 0, 41, 0, 0, 6, 25, 6, 41, 0, 22, 17","20, 41, 33, 28, 0, 0, 32, 0, 39, 18, 34, 27, 0, 13, 0, 10, 41, 6, 41, 0, 39, 41, 0, 9, 0, 23, 18, 0, 0, 41, 0, 0, 12, 3, 0, 41, 0, 12, 12, 7, 20, 36, 4, 0, 41, 41, 36, 23, 41, 41",1,20
82,N_50_PL_0.5_R_0.5_V_2,"41, 23, 0, 41, 13, 38, 0, 31, 0, 41, 41, 41, 34, 41, 17, 0, 5, 41, 14, 6, 0, 19, 19, 41, 7, 41, 0, 4, 8, 34, 26, 13, 41, 41, 31, 34, 33, 41, 41, 0, 41, 0, 0, 6, 25, 6, 41, 0, 22, 17","20, 41, 33, 28, 0, 0, 32, 0, 39, 18, 34, 27, 0, 13, 0, 10, 41, 6, 41, 0, 39, 41, 0, 9, 0, 23, 18, 0, 0, 41, 0, 0, 12, 3, 0, 41, 0, 12, 12, 7, 20, 36, 4, 0, 41, 41, 36, 23, 41, 41",5,20
82,N_50_PL_0.5_R_0.5_V_2,"41, 23, 0, 41, 13, 38, 0, 31, 0, 41, 41, 41, 34, 41, 17, 0, 5, 41, 14, 6, 0, 19, 19, 41, 7, 41, 0, 4, 8, 34, 26, 13, 41, 41, 31, 34, 33, 41, 41, 0, 41, 0, 0, 6, 25, 6, 41, 0, 22, 17","20, 41, 33, 28, 0, 0, 32, 0, 39, 18, 34, 27, 0, 13, 0, 10, 41, 6, 41, 0, 39, 41, 0, 9, 0, 23, 18, 0, 0, 41, 0, 0, 12, 3, 0, 41, 0, 12, 12, 7, 20, 36, 4, 0, 41, 41, 36, 23, 41, 41",10,19
82,N_50_PL_0.5_R_0.5_V_2,"41, 23, 0, 41, 13, 38, 0, 31, 0, 41, 41, 41, 34, 41, 17, 0, 5, 41, 14, 6, 0, 19, 19, 41, 7, 41, 0, 4, 8, 34, 26, 13, 41, 41, 31, 34, 33, 41, 41, 0, 41, 0, 0, 6, 25, 6, 41, 0, 22, 17","20, 41, 33, 28, 0, 0, 32, 0, 39, 18, 34, 27, 0, 13, 0, 10, 41, 6, 41, 0, 39, 41, 0, 9, 0, 23, 18, 0, 0, 41, 0, 0, 12, 3, 0, 41, 0, 12, 12, 7, 20, 36, 4, 0, 41, 41, 36, 23, 41, 41",20,19
83,N_50_PL_0.5_R_0.5_V_3,"4, 0, 5, 41, 0, 19, 24, 36, 17, 5, 41, 40, 41, 41, 0, 0, 40, 16, 41, 41, 30, 41, 27, 28, 26, 0, 39, 41, 41, 6, 41, 0, 17, 41, 27, 41, 33, 27, 14, 41, 0, 14, 41, 0, 0, 41, 41, 14, 39, 39","0, 33, 41, 23, 8, 0, 41, 0, 0, 41, 28, 41, 35, 3, 3, 12, 0, 0, 18, 34, 0, 4, 0, 0, 0, 18, 41, 26, 7, 0, 38, 15, 0, 30, 0, 28, 0, 41, 0, 19, 26, 0, 14, 13, 2, 19, 5, 41, 41, 41",1,19
83,N_50_PL_0.5_R_0.5_V_3,"4, 0, 5, 41, 0, 19, 24, 36, 17, 5, 41, 40, 41, 41, 0, 0, 40, 16, 41, 41, 30, 41, 27, 28, 26, 0, 39, 41, 41, 6, 41, 0, 17, 41, 27, 41, 33, 27, 14, 41, 0, 14, 41, 0, 0, 41, 41, 14, 39, 39","0, 33, 41, 23, 8, 0, 41, 0, 0, 41, 28, 41, 35, 3, 3, 12, 0, 0, 18, 34, 0, 4, 0, 0, 0, 18, 41, 26, 7, 0, 38, 15, 0, 30, 0, 28, 0, 41, 0, 19, 26, 0, 14, 13, 2, 19, 5, 41, 41, 41",5,19
83,N_50_PL_0.5_R_0.5_V_3,"4, 0, 5, 41, 0, 19, 24, 36, 17, 5, 41, 40, 41, 41, 0, 0, 40, 16, 41, 41, 30, 41, 27, 28, 26, 0, 39, 41, 41, 6, 41, 0, 17, 41, 27, 41, 33, 27, 14, 41, 0, 14, 41, 0, 0, 41, 41, 14, 39, 39","0, 33, 41, 23, 8, 0, 41, 0, 0, 41, 28, 41, 35, 3, 3, 12, 0, 0, 18, 34, 0, 4, 0, 0, 0, 18, 41, 26, 7, 0, 38, 15, 0, 30, 0, 28, 0, 41, 0, 19, 26, 0, 14, 13, 2, 19, 5, 41, 41, 41",10,19
83,N_50_PL_0.5_R_0.5_V_3,"4, 0, 5, 41, 0, 19, 24, 36, 17, 5, 41, 40, 41, 41, 0, 0, 40, 16, 41, 41, 30, 41, 27, 28, 26, 0, 39, 41, 41, 6, 41, 0, 17, 41, 27, 41, 33, 27, 14, 41, 0, 14, 41, 0, 0, 41, 41, 14, 39, 39","0, 33, 41, 23, 8, 0, 41, 0, 0, 41, 28, 41, 35, 3, 3, 12, 0, 0, 18, 34, 0, 4, 0, 0, 0, 18, 41, 26, 7, 0, 38, 15, 0, 30, 0, 28, 0, 41, 0, 19, 26, 0, 14, 13, 2, 19, 5, 41, 41, 41",20,19
84,N_50_PL_0.5_R_0.5_V_4,"11, 0, 0, 0, 32, 27, 0, 0, 34, 19, 24, 9, 10, 25, 13, 0, 24, 41, 41, 13, 41, 6, 0, 41, 9, 28, 27, 18, 23, 18, 34, 17, 41, 1, 41, 41, 0, 41, 0, 0, 0, 0, 0, 38, 41, 18, 41, 41, 41, 7","41, 13, 3, 2, 0, 41, 12, 30, 0, 41, 0, 0, 0, 41, 0, 13, 41, 14, 31, 41, 22, 41, 32, 24, 0, 41, 41, 0, 41, 0, 41, 0, 10, 41, 31, 8, 18, 24, 35, 23, 6, 11, 30, 0, 30, 41, 37, 35, 16, 0",1,22
84,N_50_PL_0.5_R_0.5_V_4,"11, 0, 0, 0, 32, 27, 0, 0, 34, 19, 24, 9, 10, 25, 13, 0, 24, 41, 41, 13, 41, 6, 0, 41, 9, 28, 27, 18, 23, 18, 34, 17, 41, 1, 41, 41, 0, 41, 0, 0, 0, 0, 0, 38, 41, 18, 41, 41, 41, 7","41, 13, 3, 2, 0, 41, 12, 30, 0, 41, 0, 0, 0, 41, 0, 13, 41, 14, 31, 41, 22, 41, 32, 24, 0, 41, 41, 0, 41, 0, 41, 0, 10, 41, 31, 8, 18, 24, 35, 23, 6, 11, 30, 0, 30, 41, 37, 35, 16, 0",5,22
84,N_50_PL_0.5_R_0.5_V_4,"11, 0, 0, 0, 32, 27, 0, 0, 34, 19, 24, 9, 10, 25, 13, 0, 24, 41, 41, 13, 41, 6, 0, 41, 9, 28, 27, 18, 23, 18, 34, 17, 41, 1, 41, 41, 0, 41, 0, 0, 0, 0, 0, 38, 41, 18, 41, 41, 41, 7","41, 13, 3, 2, 0, 41, 12, 30, 0, 41, 0, 0, 0, 41, 0, 13, 41, 14, 31, 41, 22, 41, 32, 24, 0, 41, 41, 0, 41, 0, 41, 0, 10, 41, 31, 8, 18, 24, 35, 23, 6, 11, 30, 0, 30, 41, 37, 35, 16, 0",10,18
84,N_50_PL_0.5_R_0.5_V_4,"11, 0, 0, 0, 32, 27, 0, 0, 34, 19, 24, 9, 10, 25, 13, 0, 24, 41, 41, 13, 41, 6, 0, 41, 9, 28, 27, 18, 23, 18, 34, 17, 41, 1, 41, 41, 0, 41, 0, 0, 0, 0, 0, 38, 41, 18, 41, 41, 41, 7","41, 13, 3, 2, 0, 41, 12, 30, 0, 41, 0, 0, 0, 41, 0, 13, 41, 14, 31, 41, 22, 41, 32, 24, 0, 41, 41, 0, 41, 0, 41, 0, 10, 41, 31, 8, 18, 24, 35, 23, 6, 11, 30, 0, 30, 41, 37, 35, 16, 0",20,18
85,N_50_PL_0.5_R_0.75_V_0,"40, 41, 4, 32, 39, 23, 4, 12, 37, 39, 33, 27, 33, 9, 23, 40, 24, 41, 34, 41, 0, 21, 36, 14, 33, 10, 41, 0, 4, 41, 30, 0, 1, 0, 41, 31, 11, 19, 23, 5, 15, 0, 36, 39, 0, 29, 41, 27, 12, 28","0, 25, 41, 0, 0, 41, 0, 41, 41, 41, 0, 0, 0, 0, 41, 41, 41, 25, 41, 11, 14, 0, 41, 41, 0, 41, 16, 38, 0, 39, 0, 6, 0, 32, 2, 41, 41, 41, 0, 41, 0, 11, 0, 0, 4, 0, 14, 0, 41, 41",1,21
85,N_50_PL_0.5_R_0.75_V_0,"40, 41, 4, 32, 39, 23, 4, 12, 37, 39, 33, 27, 33, 9, 23, 40, 24, 41, 34, 41, 0, 21, 36, 14, 33, 10, 41, 0, 4, 41, 30, 0, 1, 0, 41, 31, 11, 19, 23, 5, 15, 0, 36, 39, 0, 29, 41, 27, 12, 28","0, 25, 41, 0, 0, 41, 0, 41, 41, 41, 0, 0, 0, 0, 41, 41, 41, 25, 41, 11, 14, 0, 41, 41, 0, 41, 16, 38, 0, 39, 0, 6, 0, 32, 2, 41, 41, 41, 0, 41, 0, 11, 0, 0, 4, 0, 14, 0, 41, 41",5,21
85,N_50_PL_0.5_R_0.75_V_0,"40, 41, 4, 32, 39, 23, 4, 12, 37, 39, 33, 27, 33, 9, 23, 40, 24, 41, 34, 41, 0, 21, 36, 14, 33, 10, 41, 0, 4, 41, 30, 0, 1, 0, 41, 31, 11, 19, 23, 5, 15, 0, 36, 39, 0, 29, 41, 27, 12, 28","0, 25, 41, 0, 0, 41, 0, 41, 41, 41, 0, 0, 0, 0, 41, 41, 41, 25, 41, 11, 14, 0, 41, 41, 0, 41, 16, 38, 0, 39, 0, 6, 0, 32, 2, 41, 41, 41, 0, 41, 0, 11, 0, 0, 4, 0, 14, 0, 41, 41",10,21
85,N_50_PL_0.5_R_0.75_V_0,"40, 41, 4, 32, 39, 23, 4, 12, 37, 39, 33, 27, 33, 9, 23, 40, 24, 41, 34, 41, 0, 21, 36, 14, 33, 10, 41, 0, 4, 41, 30, 0, 1, 0, 41, 31, 11, 19, 23, 5, 15, 0, 36, 39, 0, 29, 41, 27, 12, 28","0, 25, 41, 0, 0, 41, 0, 41, 41, 41, 0, 0, 0, 0, 41, 41, 41, 25, 41, 11, 14, 0, 41, 41, 0, 41, 16, 38, 0, 39, 0, 6, 0, 32, 2, 41, 41, 41, 0, 41, 0, 11, 0, 0, 4, 0, 14, 0, 41, 41",20,23
86,N_50_PL_0.5_R_0.75_V_1,"24, 0, 41, 0, 2, 3, 41, 40, 39, 22, 1, 40, 24, 1, 13, 2, 10, 40, 12, 0, 0, 41, 36, 41, 33, 34, 41, 40, 2, 1, 4, 40, 0, 28, 0, 4, 23, 8, 34, 40, 17, 33, 41, 31, 1, 18, 24, 4, 13, 41","0, 29, 9, 16, 41, 41, 25, 41, 41, 0, 41, 41, 0, 41, 41, 41, 41, 0, 0, 9, 10, 1, 41, 39, 41, 0, 39, 0, 0, 0, 41, 0, 36, 0, 15, 0, 0, 0, 0, 41, 0, 0, 17, 41, 41, 0, 41, 0, 41, 38",1,19
86,N_50_PL_0.5_R_0.75_V_1,"24, 0, 41, 0, 2, 3, 41, 40, 39, 22, 1, 40, 24, 1, 13, 2, 10, 40, 12, 0, 0, 41, 36, 41, 33, 34, 41, 40, 2, 1, 4, 40, 0, 28, 0, 4, 23, 8, 34, 40, 17, 33, 41, 31, 1, 18, 24, 4, 13, 41","0, 29, 9, 16, 41, 41, 25, 41, 41, 0, 41, 41, 0, 41, 41, 41, 41, 0, 0, 9, 10, 1, 41, 39, 41, 0, 39, 0, 0, 0, 41, 0, 36, 0, 15, 0, 0, 0, 0, 41, 0, 0, 17, 41, 41, 0, 41, 0, 41, 38",5,19
86,N_50_PL_0.5_R_0.75_V_1,"24, 0, 41, 0, 2, 3, 41, 40, 39, 22, 1, 40, 24, 1, 13, 2, 10, 40, 12, 0, 0, 41, 36, 41, 33, 34, 41, 40, 2, 1, 4, 40, 0, 28, 0, 4, 23, 8, 34, 40, 17, 33, 41, 31, 1, 18, 24, 4, 13, 41","0, 29, 9, 16, 41, 41, 25, 41, 41, 0, 41, 41, 0, 41, 41, 41, 41, 0, 0, 9, 10, 1, 41, 39, 41, 0, 39, 0, 0, 0, 41, 0, 36, 0, 15, 0, 0, 0, 0, 41, 0, 0, 17, 41, 41, 0, 41, 0, 41, 38",10,19
86,N_50_PL_0.5_R_0.75_V_1,"24, 0, 41, 0, 2, 3, 41, 40, 39, 22, 1, 40, 24, 1, 13, 2, 10, 40, 12, 0, 0, 41, 36, 41, 33, 34, 41, 40, 2, 1, 4, 40, 0, 28, 0, 4, 23, 8, 34, 40, 17, 33, 41, 31, 1, 18, 24, 4, 13, 41","0, 29, 9, 16, 41, 41, 25, 41, 41, 0, 41, 41, 0, 41, 41, 41, 41, 0, 0, 9, 10, 1, 41, 39, 41, 0, 39, 0, 0, 0, 41, 0, 36, 0, 15, 0, 0, 0, 0, 41, 0, 0, 17, 41, 41, 0, 41, 0, 41, 38",20,24
87,N_50_PL_0.5_R_0.75_V_2,"18, 41, 25, 14, 11, 19, 38, 23, 27, 27, 34, 26, 30, 12, 0, 34, 25, 40, 41, 41, 5, 2, 33, 13, 0, 27, 0, 41, 31, 30, 0, 2, 30, 9, 24, 17, 2, 25, 33, 0, 0, 12, 0, 27, 6, 36, 41, 41, 6, 27","0, 33, 41, 41, 0, 0, 41, 0, 41, 0, 0, 0, 41, 41, 38, 0, 0, 0, 34, 22, 0, 0, 41, 0, 15, 0, 21, 31, 0, 41, 12, 0, 41, 41, 41, 41, 0, 41, 41, 21, 13, 41, 15, 41, 0, 41, 31, 4, 41, 41",1,22
87,N_50_PL_0.5_R_0.75_V_2,"18, 41, 25, 14, 11, 19, 38, 23, 27, 27, 34, 26, 30, 12, 0, 34, 25, 40, 41, 41, 5, 2, 33, 13, 0, 27, 0, 41, 31, 30, 0, 2, 30, 9, 24, 17, 2, 25, 33, 0, 0, 12, 0, 27, 6, 36, 41, 41, 6, 27","0, 33, 41, 41, 0, 0, 41, 0, 41, 0, 0, 0, 41, 41, 38, 0, 0, 0, 34, 22, 0, 0, 41, 0, 15, 0, 21, 31, 0, 41, 12, 0, 41, 41, 41, 41, 0, 41, 41, 21, 13, 41, 15, 41, 0, 41, 31, 4, 41, 41",5,22
87,N_50_PL_0.5_R_0.75_V_2,"18, 41, 25, 14, 11, 19, 38, 23, 27, 27, 34, 26, 30, 12, 0, 34, 25, 40, 41, 41, 5, 2, 33, 13, 0, 27, 0, 41, 31, 30, 0, 2, 30, 9, 24, 17, 2, 25, 33, 0, 0, 12, 0, 27, 6, 36, 41, 41, 6, 27","0, 33, 41, 41, 0, 0, 41, 0, 41, 0, 0, 0, 41, 41, 38, 0, 0, 0, 34, 22, 0, 0, 41, 0, 15, 0, 21, 31, 0, 41, 12, 0, 41, 41, 41, 41, 0, 41, 41, 21, 13, 41, 15, 41, 0, 41, 31, 4, 41, 41",10,23
87,N_50_PL_0.5_R_0.75_V_2,"18, 41, 25, 14, 11, 19, 38, 23, 27, 27, 34, 26, 30, 12, 0, 34, 25, 40, 41, 41, 5, 2, 33, 13, 0, 27, 0, 41, 31, 30, 0, 2, 30, 9, 24, 17, 2, 25, 33, 0, 0, 12, 0, 27, 6, 36, 41, 41, 6, 27","0, 33, 41, 41, 0, 0, 41, 0, 41, 0, 0, 0, 41, 41, 38, 0, 0, 0, 34, 22, 0, 0, 41, 0, 15, 0, 21, 31, 0, 41, 12, 0, 41, 41, 41, 41, 0, 41, 41, 21, 13, 41, 15, 41, 0, 41, 31, 4, 41, 41",20,23
88,N_50_PL_0.5_R_0.75_V_3,"1, 0, 41, 15, 20, 30, 17, 40, 10, 18, 4, 32, 34, 0, 39, 24, 37, 12, 22, 0, 14, 14, 6, 4, 23, 39, 10, 7, 36, 0, 11, 35, 41, 1, 11, 32, 17, 0, 0, 41, 13, 17, 41, 34, 0, 25, 13, 36, 41, 41","0, 30, 12, 41, 41, 0, 41, 41, 41, 0, 41, 0, 0, 19, 0, 0, 0, 0, 0, 31, 41, 41, 41, 41, 0, 41, 41, 41, 41, 13, 41, 0, 33, 0, 41, 0, 0, 15, 12, 10, 0, 41, 31, 0, 3, 0, 41, 41, 8, 18",1,20
88,N_50_PL_0.5_R_0.75_V_3,"1, 0, 41, 15, 20, 30, 17, 40, 10, 18, 4, 32, 34, 0, 39, 24, 37, 12, 22, 0, 14, 14, 6, 4, 23, 39, 10, 7, 36, 0, 11, 35, 41, 1, 11, 32, 17, 0, 0, 41, 13, 17, 41, 34, 0, 25, 13, 36, 41, 41","0, 30, 12, 41, 41, 0, 41, 41, 41, 0, 41, 0, 0, 19, 0, 0, 0, 0, 0, 31, 41, 41, 41, 41, 0, 41, 41, 41, 41, 13, 41, 0, 33, 0, 41, 0, 0, 15, 12, 10, 0, 41, 31, 0, 3, 0, 41, 41, 8, 18",5,19
88,N_50_PL_0.5_R_0.75_V_3,"1, 0, 41, 15, 20, 30, 17, 40, 10, 18, 4, 32, 34, 0, 39, 24, 37, 12, 22, 0, 14, 14, 6, 4, 23, 39, 10, 7, 36, 0, 11, 35, 41, 1, 11, 32, 17, 0, 0, 41, 13, 17, 41, 34, 0, 25, 13, 36, 41, 41","0, 30, 12, 41, 41, 0, 41, 41, 41, 0, 41, 0, 0, 19, 0, 0, 0, 0, 0, 31, 41, 41, 41, 41, 0, 41, 41, 41, 41, 13, 41, 0, 33, 0, 41, 0, 0, 15, 12, 10, 0, 41, 31, 0, 3, 0, 41, 41, 8, 18",10,20
