,name,raw_org,raw_dest,p,best_h
313,N_50_PL_0.5_R_0.25_V_13,"0, 41, 0, 41, 0, 0, 41, 41, 0, 41, 3, 41, 41, 0, 20, 21, 30, 0, 0, 0, 28, 0, 41, 41, 41, 0, 41, 41, 0, 0, 41, 0, 0, 19, 41, 28, 41, 16, 41, 35, 41, 39, 41, 0, 41, 41, 0, 21, 41, 8","26, 35, 35, 17, 30, 5, 26, 21, 10, 29, 0, 5, 12, 30, 41, 41, 0, 18, 12, 4, 41, 5, 37, 25, 23, 4, 22, 13, 8, 32, 24, 34, 1, 0, 6, 0, 31, 41, 15, 0, 38, 0, 39, 38, 35, 32, 34, 0, 37, 0",5,0
314,N_50_PL_0.5_R_0.25_V_13,"0, 41, 0, 41, 0, 0, 41, 41, 0, 41, 3, 41, 41, 0, 20, 21, 30, 0, 0, 0, 28, 0, 41, 41, 41, 0, 41, 41, 0, 0, 41, 0, 0, 19, 41, 28, 41, 16, 41, 35, 41, 39, 41, 0, 41, 41, 0, 21, 41, 8","26, 35, 35, 17, 30, 5, 26, 21, 10, 29, 0, 5, 12, 30, 41, 41, 0, 18, 12, 4, 41, 5, 37, 25, 23, 4, 22, 13, 8, 32, 24, 34, 1, 0, 6, 0, 31, 41, 15, 0, 38, 0, 39, 38, 35, 32, 34, 0, 37, 0",10,0
315,N_50_PL_0.5_R_0.25_V_13,"0, 41, 0, 41, 0, 0, 41, 41, 0, 41, 3, 41, 41, 0, 20, 21, 30, 0, 0, 0, 28, 0, 41, 41, 41, 0, 41, 41, 0, 0, 41, 0, 0, 19, 41, 28, 41, 16, 41, 35, 41, 39, 41, 0, 41, 41, 0, 21, 41, 8","26, 35, 35, 17, 30, 5, 26, 21, 10, 29, 0, 5, 12, 30, 41, 41, 0, 18, 12, 4, 41, 5, 37, 25, 23, 4, 22, 13, 8, 32, 24, 34, 1, 0, 6, 0, 31, 41, 15, 0, 38, 0, 39, 38, 35, 32, 34, 0, 37, 0",20,0
316,N_50_PL_0.5_R_0.25_V_14,"41, 41, 41, 3, 0, 35, 0, 41, 0, 0, 3, 41, 0, 0, 41, 0, 0, 11, 13, 40, 10, 41, 36, 0, 41, 41, 0, 41, 0, 1, 0, 41, 0, 25, 41, 41, 30, 31, 0, 41, 41, 0, 0, 0, 41, 0, 0, 41, 0, 41","33, 21, 4, 41, 23, 0, 35, 23, 15, 1, 41, 36, 17, 11, 36, 11, 7, 0, 41, 41, 0, 26, 0, 36, 16, 5, 18, 24, 9, 41, 39, 1, 31, 0, 26, 7, 41, 41, 20, 21, 23, 7, 36, 9, 27, 1, 31, 1, 5, 34",1,0
317,N_50_PL_0.5_R_0.25_V_14,"41, 41, 41, 3, 0, 35, 0, 41, 0, 0, 3, 41, 0, 0, 41, 0, 0, 11, 13, 40, 10, 41, 36, 0, 41, 41, 0, 41, 0, 1, 0, 41, 0, 25, 41, 41, 30, 31, 0, 41, 41, 0, 0, 0, 41, 0, 0, 41, 0, 41","33, 21, 4, 41, 23, 0, 35, 23, 15, 1, 41, 36, 17, 11, 36, 11, 7, 0, 41, 41, 0, 26, 0, 36, 16, 5, 18, 24, 9, 41, 39, 1, 31, 0, 26, 7, 41, 41, 20, 21, 23, 7, 36, 9, 27, 1, 31, 1, 5, 34",5,0
318,N_50_PL_0.5_R_0.25_V_14,"41, 41, 41, 3, 0, 35, 0, 41, 0, 0, 3, 41, 0, 0, 41, 0, 0, 11, 13, 40, 10, 41, 36, 0, 41, 41, 0, 41, 0, 1, 0, 41, 0, 25, 41, 41, 30, 31, 0, 41, 41, 0, 0, 0, 41, 0, 0, 41, 0, 41","33, 21, 4, 41, 23, 0, 35, 23, 15, 1, 41, 36, 17, 11, 36, 11, 7, 0, 41, 41, 0, 26, 0, 36, 16, 5, 18, 24, 9, 41, 39, 1, 31, 0, 26, 7, 41, 41, 20, 21, 23, 7, 36, 9, 27, 1, 31, 1, 5, 34",10,0
319,N_50_PL_0.5_R_0.25_V_14,"41, 41, 41, 3, 0, 35, 0, 41, 0, 0, 3, 41, 0, 0, 41, 0, 0, 11, 13, 40, 10, 41, 36, 0, 41, 41, 0, 41, 0, 1, 0, 41, 0, 25, 41, 41, 30, 31, 0, 41, 41, 0, 0, 0, 41, 0, 0, 41, 0, 41","33, 21, 4, 41, 23, 0, 35, 23, 15, 1, 41, 36, 17, 11, 36, 11, 7, 0, 41, 41, 0, 26, 0, 36, 16, 5, 18, 24, 9, 41, 39, 1, 31, 0, 26, 7, 41, 41, 20, 21, 23, 7, 36, 9, 27, 1, 31, 1, 5, 34",20,0
320,N_50_PL_0.5_R_0.5_V_10,"24, 8, 11, 7, 41, 41, 0, 41, 0, 41, 41, 0, 24, 8, 41, 0, 8, 22, 0, 0, 10, 41, 18, 14, 11, 0, 41, 0, 20, 31, 2, 0, 0, 6, 0, 35, 41, 40, 41, 12, 41, 28, 41, 16, 2, 15, 34, 41, 7, 41","41, 0, 0, 41, 14, 21, 10, 39, 16, 33, 22, 29, 0, 0, 37, 30, 41, 41, 33, 7, 41, 36, 41, 0, 0, 14, 22, 15, 0, 41, 0, 39, 24, 0, 20, 41, 39, 0, 24, 41, 23, 41, 22, 0, 41, 0, 0, 2, 0, 22",1,0
321,N_50_PL_0.5_R_0.5_V_10,"24, 8, 11, 7, 41, 41, 0, 41, 0, 41, 41, 0, 24, 8, 41, 0, 8, 22, 0, 0, 10, 41, 18, 14, 11, 0, 41, 0, 20, 31, 2, 0, 0, 6, 0, 35, 41, 40, 41, 12, 41, 28, 41, 16, 2, 15, 34, 41, 7, 41","41, 0, 0, 41, 14, 21, 10, 39, 16, 33, 22, 29, 0, 0, 37, 30, 41, 41, 33, 7, 41, 36, 41, 0, 0, 14, 22, 15, 0, 41, 0, 39, 24, 0, 20, 41, 39, 0, 24, 41, 23, 41, 22, 0, 41, 0, 0, 2, 0, 22",5,0
322,N_50_PL_0.5_R_0.5_V_10,"24, 8, 11, 7, 41, 41, 0, 41, 0, 41, 41, 0, 24, 8, 41, 0, 8, 22, 0, 0, 10, 41, 18, 14, 11, 0, 41, 0, 20, 31, 2, 0, 0, 6, 0, 35, 41, 40, 41, 12, 41, 28, 41, 16, 2, 15, 34, 41, 7, 41","41, 0, 0, 41, 14, 21, 10, 39, 16, 33, 22, 29, 0, 0, 37, 30, 41, 41, 33, 7, 41, 36, 41, 0, 0, 14, 22, 15, 0, 41, 0, 39, 24, 0, 20, 41, 39, 0, 24, 41, 23, 41, 22, 0, 41, 0, 0, 2, 0, 22",10,0
323,N_50_PL_0.5_R_0.5_V_10,"24, 8, 11, 7, 41, 41, 0, 41, 0, 41, 41, 0, 24, 8, 41, 0, 8, 22, 0, 0, 10, 41, 18, 14, 11, 0, 41, 0, 20, 31, 2, 0, 0, 6, 0, 35, 41, 40, 41, 12, 41, 28, 41, 16, 2, 15, 34, 41, 7, 41","41, 0, 0, 41, 14, 21, 10, 39, 16, 33, 22, 29, 0, 0, 37, 30, 41, 41, 33, 7, 41, 36, 41, 0, 0, 14, 22, 15, 0, 41, 0, 39, 24, 0, 20, 41, 39, 0, 24, 41, 23, 41, 22, 0, 41, 0, 0, 2, 0, 22",20,0
324,N_50_PL_0.5_R_0.5_V_11,"15, 35, 21, 7, 37, 41, 6, 23, 41, 0, 27, 19, 41, 36, 0, 41, 0, 2, 0, 6, 0, 41, 19, 0, 28, 41, 0, 41, 41, 9, 0, 39, 41, 3, 3, 41, 0, 17, 38, 41, 21, 41, 10, 0, 41, 0, 18, 37, 0, 14","0, 41, 0, 0, 0, 35, 0, 0, 23, 15, 0, 41, 23, 0, 11, 34, 4, 41, 6, 0, 40, 29, 0, 8, 41, 30, 31, 32, 8, 41, 24, 41, 14, 41, 41, 3, 35, 0, 41, 39, 41, 14, 0, 10, 37, 11, 0, 41, 38, 41",1,0
325,N_50_PL_0.5_R_0.5_V_11,"15, 35, 21, 7, 37, 41, 6, 23, 41, 0, 27, 19, 41, 36, 0, 41, 0, 2, 0, 6, 0, 41, 19, 0, 28, 41, 0, 41, 41, 9, 0, 39, 41, 3, 3, 41, 0, 17, 38, 41, 21, 41, 10, 0, 41, 0, 18, 37, 0, 14","0, 41, 0, 0, 0, 35, 0, 0, 23, 15, 0, 41, 23, 0, 11, 34, 4, 41, 6, 0, 40, 29, 0, 8, 41, 30, 31, 32, 8, 41, 24, 41, 14, 41, 41, 3, 35, 0, 41, 39, 41, 14, 0, 10, 37, 11, 0, 41, 38, 41",5,0
326,N_50_PL_0.5_R_0.5_V_11,"15, 35, 21, 7, 37, 41, 6, 23, 41, 0, 27, 19, 41, 36, 0, 41, 0, 2, 0, 6, 0, 41, 19, 0, 28, 41, 0, 41, 41, 9, 0, 39, 41, 3, 3, 41, 0, 17, 38, 41, 21, 41, 10, 0, 41, 0, 18, 37, 0, 14","0, 41, 0, 0, 0, 35, 0, 0, 23, 15, 0, 41, 23, 0, 11, 34, 4, 41, 6, 0, 40, 29, 0, 8, 41, 30, 31, 32, 8, 41, 24, 41, 14, 41, 41, 3, 35, 0, 41, 39, 41, 14, 0, 10, 37, 11, 0, 41, 38, 41",10,0
327,N_50_PL_0.5_R_0.5_V_11,"15, 35, 21, 7, 37, 41, 6, 23, 41, 0, 27, 19, 41, 36, 0, 41, 0, 2, 0, 6, 0, 41, 19, 0, 28, 41, 0, 41, 41, 9, 0, 39, 41, 3, 3, 41, 0, 17, 38, 41, 21, 41, 10, 0, 41, 0, 18, 37, 0, 14","0, 41, 0, 0, 0, 35, 0, 0, 23, 15, 0, 41, 23, 0, 11, 34, 4, 41, 6, 0, 40, 29, 0, 8, 41, 30, 31, 32, 8, 41, 24, 41, 14, 41, 41, 3, 35, 0, 41, 39, 41, 14, 0, 10, 37, 11, 0, 41, 38, 41",20,0
328,N_50_PL_0.5_R_0.5_V_12,"0, 0, 0, 18, 41, 2, 39, 41, 15, 40, 6, 25, 0, 0, 1, 13, 12, 9, 11, 41, 14, 41, 13, 40, 41, 41, 41, 20, 38, 41, 1, 2, 0, 41, 0, 41, 31, 41, 4, 20, 0, 0, 0, 41, 28, 38, 0, 41, 41, 2","24, 3, 9, 0, 6, 41, 0, 4, 0, 41, 41, 41, 37, 12, 0, 41, 0, 41, 41, 33, 0, 13, 41, 0, 32, 39, 6, 41, 41, 6, 41, 0, 37, 24, 33, 17, 0, 28, 0, 0, 28, 37, 14, 18, 0, 0, 26, 9, 15, 0",1,0
329,N_50_PL_0.5_R_0.5_V_12,"0, 0, 0, 18, 41, 2, 39, 41, 15, 40, 6, 25, 0, 0, 1, 13, 12, 9, 11, 41, 14, 41, 13, 40, 41, 41, 41, 20, 38, 41, 1, 2, 0, 41, 0, 41, 31, 41, 4, 20, 0, 0, 0, 41, 28, 38, 0, 41, 41, 2","24, 3, 9, 0, 6, 41, 0, 4, 0, 41, 41, 41, 37, 12, 0, 41, 0, 41, 41, 33, 0, 13, 41, 0, 32, 39, 6, 41, 41, 6, 41, 0, 37, 24, 33, 17, 0, 28, 0, 0, 28, 37, 14, 18, 0, 0, 26, 9, 15, 0",5,0
330,N_50_PL_0.5_R_0.5_V_12,"0, 0, 0, 18, 41, 2, 39, 41, 15, 40, 6, 25, 0, 0, 1, 13, 12, 9, 11, 41, 14, 41, 13, 40, 41, 41, 41, 20, 38, 41, 1, 2, 0, 41, 0, 41, 31, 41, 4, 20, 0, 0, 0, 41, 28, 38, 0, 41, 41, 2","24, 3, 9, 0, 6, 41, 0, 4, 0, 41, 41, 41, 37, 12, 0, 41, 0, 41, 41, 33, 0, 13, 41, 0, 32, 39, 6, 41, 41, 6, 41, 0, 37, 24, 33, 17, 0, 28, 0, 0, 28, 37, 14, 18, 0, 0, 26, 9, 15, 0",10,0
331,N_50_PL_0.5_R_0.5_V_12,"0, 0, 0, 18, 41, 2, 39, 41, 15, 40, 6, 25, 0, 0, 1, 13, 12, 9, 11, 41, 14, 41, 13, 40, 41, 41, 41, 20, 38, 41, 1, 2, 0, 41, 0, 41, 31, 41, 4, 20, 0, 0, 0, 41, 28, 38, 0, 41, 41, 2","24, 3, 9, 0, 6, 41, 0, 4, 0, 41, 41, 41, 37, 12, 0, 41, 0, 41, 41, 33, 0, 13, 41, 0, 32, 39, 6, 41, 41, 6, 41, 0, 37, 24, 33, 17, 0, 28, 0, 0, 28, 37, 14, 18, 0, 0, 26, 9, 15, 0",20,0
332,N_50_PL_0.5_R_0.5_V_13,"41, 0, 25, 41, 26, 5, 17, 41, 6, 41, 9, 41, 28, 0, 4, 38, 16, 0, 16, 34, 0, 41, 19, 0, 40, 29, 41, 28, 5, 41, 41, 41, 41, 37, 5, 0, 41, 0, 0, 40, 0, 36, 11, 24, 0, 21, 0, 25, 0, 41","22, 36, 41, 35, 0, 0, 41, 26, 41, 32, 41, 39, 41, 9, 0, 0, 41, 6, 41, 0, 29, 23, 0, 23, 0, 0, 22, 0, 0, 9, 18, 33, 23, 41, 41, 7, 19, 8, 20, 41, 16, 0, 41, 41, 29, 0, 32, 0, 2, 34",1,0
333,N_50_PL_0.5_R_0.5_V_13,"41, 0, 25, 41, 26, 5, 17, 41, 6, 41, 9, 41, 28, 0, 4, 38, 16, 0, 16, 34, 0, 41, 19, 0, 40, 29, 41, 28, 5, 41, 41, 41, 41, 37, 5, 0, 41, 0, 0, 40, 0, 36, 11, 24, 0, 21, 0, 25, 0, 41","22, 36, 41, 35, 0, 0, 41, 26, 41, 32, 41, 39, 41, 9, 0, 0, 41, 6, 41, 0, 29, 23, 0, 23, 0, 0, 22, 0, 0, 9, 18, 33, 23, 41, 41, 7, 19, 8, 20, 41, 16, 0, 41, 41, 29, 0, 32, 0, 2, 34",5,0
334,N_50_PL_0.5_R_0.5_V_13,"41, 0, 25, 41, 26, 5, 17, 41, 6, 41, 9, 41, 28, 0, 4, 38, 16, 0, 16, 34, 0, 41, 19, 0, 40, 29, 41, 28, 5, 41, 41, 41, 41, 37, 5, 0, 41, 0, 0, 40, 0, 36, 11, 24, 0, 21, 0, 25, 0, 41","22, 36, 41, 35, 0, 0, 41, 26, 41, 32, 41, 39, 41, 9, 0, 0, 41, 6, 41, 0, 29, 23, 0, 23, 0, 0, 22, 0, 0, 9, 18, 33, 23, 41, 41, 7, 19, 8, 20, 41, 16, 0, 41, 41, 29, 0, 32, 0, 2, 34",10,0
335,N_50_PL_0.5_R_0.5_V_13,"41, 0, 25, 41, 26, 5, 17, 41, 6, 41, 9, 41, 28, 0, 4, 38, 16, 0, 16, 34, 0, 41, 19, 0, 40, 29, 41, 28, 5, 41, 41, 41, 41, 37, 5, 0, 41, 0, 0, 40, 0, 36, 11, 24, 0, 21, 0, 25, 0, 41","22, 36, 41, 35, 0, 0, 41, 26, 41, 32, 41, 39, 41, 9, 0, 0, 41, 6, 41, 0, 29, 23, 0, 23, 0, 0, 22, 0, 0, 9, 18, 33, 23, 41, 41, 7, 19, 8, 20, 41, 16, 0, 41, 41, 29, 0, 32, 0, 2, 34",20,0
336,N_50_PL_0.5_R_0.5_V_14,"26, 34, 41, 41, 41, 41, 18, 0, 10, 41, 1, 4, 33, 10, 41, 19, 13, 16, 12, 0, 41, 12, 0, 5, 41, 0, 23, 0, 0, 33, 41, 2, 41, 24, 41, 0, 20, 41, 2, 0, 4, 0, 22, 41, 22, 0, 41, 39, 0, 23","0, 41, 34, 38, 5, 33, 41, 29, 0, 16, 0, 0, 0, 0, 6, 0, 41, 41, 41, 25, 14, 0, 10, 0, 39, 19, 41, 15, 38, 0, 33, 41, 9, 0, 1, 6, 0, 30, 41, 37, 0, 9, 41, 4, 0, 28, 29, 41, 4, 41",1,0
337,N_50_PL_0.5_R_0.5_V_14,"26, 34, 41, 41, 41, 41, 18, 0, 10, 41, 1, 4, 33, 10, 41, 19, 13, 16, 12, 0, 41, 12, 0, 5, 41, 0, 23, 0, 0, 33, 41, 2, 41, 24, 41, 0, 20, 41, 2, 0, 4, 0, 22, 41, 22, 0, 41, 39, 0, 23","0, 41, 34, 38, 5, 33, 41, 29, 0, 16, 0, 0, 0, 0, 6, 0, 41, 41, 41, 25, 14, 0, 10, 0, 39, 19, 41, 15, 38, 0, 33, 41, 9, 0, 1, 6, 0, 30, 41, 37, 0, 9, 41, 4, 0, 28, 29, 41, 4, 41",5,0
338,N_50_PL_0.5_R_0.5_V_14,"26, 34, 41, 41, 41, 41, 18, 0, 10, 41, 1, 4, 33, 10, 41, 19, 13, 16, 12, 0, 41, 12, 0, 5, 41, 0, 23, 0, 0, 33, 41, 2, 41, 24, 41, 0, 20, 41, 2, 0, 4, 0, 22, 41, 22, 0, 41, 39, 0, 23","0, 41, 34, 38, 5, 33, 41, 29, 0, 16, 0, 0, 0, 0, 6, 0, 41, 41, 41, 25, 14, 0, 10, 0, 39, 19, 41, 15, 38, 0, 33, 41, 9, 0, 1, 6, 0, 30, 41, 37, 0, 9, 41, 4, 0, 28, 29, 41, 4, 41",10,0
339,N_50_PL_0.5_R_0.5_V_14,"26, 34, 41, 41, 41, 41, 18, 0, 10, 41, 1, 4, 33, 10, 41, 19, 13, 16, 12, 0, 41, 12, 0, 5, 41, 0, 23, 0, 0, 33, 41, 2, 41, 24, 41, 0, 20, 41, 2, 0, 4, 0, 22, 41, 22, 0, 41, 39, 0, 23","0, 41, 34, 38, 5, 33, 41, 29, 0, 16, 0, 0, 0, 0, 6, 0, 41, 41, 41, 25, 14, 0, 10, 0, 39, 19, 41, 15, 38, 0, 33, 41, 9, 0, 1, 6, 0, 30, 41, 37, 0, 9, 41, 4, 0, 28, 29, 41, 4, 41",20,0
340,N_50_PL_0.5_R_0.75_V_10,"38, 36, 30, 30, 2, 33, 13, 29, 6, 36, 11, 13, 13, 18, 0, 26, 1, 40, 12, 21, 33, 0, 35, 26, 41, 41, 0, 3, 41, 39, 0, 41, 0, 2, 22, 19, 33, 0, 31, 14, 0, 38, 23, 41, 5, 16, 5, 24, 0, 37","41, 41, 0, 0, 41, 0, 41, 41, 41, 0, 41, 0, 41, 41, 27, 0, 41, 0, 41, 0, 41, 8, 41, 41, 4, 2, 30, 41, 2, 0, 37, 35, 2, 41, 41, 0, 0, 19, 0, 0, 4, 0, 0, 38, 0, 0, 41, 41, 7, 41",1,0
341,N_50_PL_0.5_R_0.75_V_10,"38, 36, 30, 30, 2, 33, 13, 29, 6, 36, 11, 13, 13, 18, 0, 26, 1, 40, 12, 21, 33, 0, 35, 26, 41, 41, 0, 3, 41, 39, 0, 41, 0, 2, 22, 19, 33, 0, 31, 14, 0, 38, 23, 41, 5, 16, 5, 24, 0, 37","41, 41, 0, 0, 41, 0, 41, 41, 41, 0, 41, 0, 41, 41, 27, 0, 41, 0, 41, 0, 41, 8, 41, 41, 4, 2, 30, 41, 2, 0, 37, 35, 2, 41, 41, 0, 0, 19, 0, 0, 4, 0, 0, 38, 0, 0, 41, 41, 7, 41",5,0
342,N_50_PL_0.5_R_0.75_V_10,"38, 36, 30, 30, 2, 33, 13, 29, 6, 36, 11, 13, 13, 18, 0, 26, 1, 40, 12, 21, 33, 0, 35, 26, 41, 41, 0, 3, 41, 39, 0, 41, 0, 2, 22, 19, 33, 0, 31, 14, 0, 38, 23, 41, 5, 16, 5, 24, 0, 37","41, 41, 0, 0, 41, 0, 41, 41, 41, 0, 41, 0, 41, 41, 27, 0, 41, 0, 41, 0, 41, 8, 41, 41, 4, 2, 30, 41, 2, 0, 37, 35, 2, 41, 41, 0, 0, 19, 0, 0, 4, 0, 0, 38, 0, 0, 41, 41, 7, 41",10,0
343,N_50_PL_0.5_R_0.75_V_10,"38, 36, 30, 30, 2, 33, 13, 29, 6, 36, 11, 13, 13, 18, 0, 26, 1, 40, 12, 21, 33, 0, 35, 26, 41, 41, 0, 3, 41, 39, 0, 41, 0, 2, 22, 19, 33, 0, 31, 14, 0, 38, 23, 41, 5, 16, 5, 24, 0, 37","41, 41, 0, 0, 41, 0, 41, 41, 41, 0, 41, 0, 41, 41, 27, 0, 41, 0, 41, 0, 41, 8, 41, 41, 4, 2, 30, 41, 2, 0, 37, 35, 2, 41, 41, 0, 0, 19, 0, 0, 4, 0, 0, 38, 0, 0, 41, 41, 7, 41",20,0
344,N_50_PL_0.5_R_0.75_V_11,"13, 28, 33, 26, 27, 1, 40, 20, 26, 17, 18, 0, 31, 23, 35, 2, 15, 23, 40, 30, 33, 41, 0, 10, 17, 38, 41, 3, 38, 41, 19, 41, 41, 41, 41, 2, 25, 0, 4, 32, 22, 9, 29, 41, 0, 12, 39, 2, 41, 1","0, 0, 0, 41, 0, 0, 0, 41, 0, 41, 41, 2, 41, 41, 41, 0, 0, 0, 41, 0, 0, 37, 7, 0, 0, 41, 29, 0, 41, 23, 0, 23, 17, 32, 24, 41, 0, 36, 41, 0, 41, 41, 41, 3, 18, 41, 0, 0, 20, 0",1,0
345,N_50_PL_0.5_R_0.75_V_11,"13, 28, 33, 26, 27, 1, 40, 20, 26, 17, 18, 0, 31, 23, 35, 2, 15, 23, 40, 30, 33, 41, 0, 10, 17, 38, 41, 3, 38, 41, 19, 41, 41, 41, 41, 2, 25, 0, 4, 32, 22, 9, 29, 41, 0, 12, 39, 2, 41, 1","0, 0, 0, 41, 0, 0, 0, 41, 0, 41, 41, 2, 41, 41, 41, 0, 0, 0, 41, 0, 0, 37, 7, 0, 0, 41, 29, 0, 41, 23, 0, 23, 17, 32, 24, 41, 0, 36, 41, 0, 41, 41, 41, 3, 18, 41, 0, 0, 20, 0",5,0
346,N_50_PL_0.5_R_0.75_V_11,"13, 28, 33, 26, 27, 1, 40, 20, 26, 17, 18, 0, 31, 23, 35, 2, 15, 23, 40, 30, 33, 41, 0, 10, 17, 38, 41, 3, 38, 41, 19, 41, 41, 41, 41, 2, 25, 0, 4, 32, 22, 9, 29, 41, 0, 12, 39, 2, 41, 1","0, 0, 0, 41, 0, 0, 0, 41, 0, 41, 41, 2, 41, 41, 41, 0, 0, 0, 41, 0, 0, 37, 7, 0, 0, 41, 29, 0, 41, 23, 0, 23, 17, 32, 24, 41, 0, 36, 41, 0, 41, 41, 41, 3, 18, 41, 0, 0, 20, 0",10,0
347,N_50_PL_0.5_R_0.75_V_11,"13, 28, 33, 26, 27, 1, 40, 20, 26, 17, 18, 0, 31, 23, 35, 2, 15, 23, 40, 30, 33, 41, 0, 10, 17, 38, 41, 3, 38, 41, 19, 41, 41, 41, 41, 2, 25, 0, 4, 32, 22, 9, 29, 41, 0, 12, 39, 2, 41, 1","0, 0, 0, 41, 0, 0, 0, 41, 0, 41, 41, 2, 41, 41, 41, 0, 0, 0, 41, 0, 0, 37, 7, 0, 0, 41, 29, 0, 41, 23, 0, 23, 17, 32, 24, 41, 0, 36, 41, 0, 41, 41, 41, 3, 18, 41, 0, 0, 20, 0",20,0
348,N_50_PL_0.5_R_0.75_V_12,"29, 0, 18, 41, 15, 0, 41, 35, 8, 0, 18, 31, 13, 31, 0, 3, 0, 29, 36, 6, 0, 25, 21, 30, 28, 6, 37, 20, 40, 17, 0, 40, 10, 1, 41, 0, 12, 41, 17, 21, 27, 27, 19, 11, 40, 1, 32, 0, 10, 24","0, 11, 0, 26, 41, 40, 9, 41, 0, 6, 41, 0, 0, 0, 15, 41, 39, 41, 0, 41, 16, 0, 0, 41, 41, 41, 41, 0, 0, 41, 30, 0, 0, 41, 2, 28, 41, 38, 41, 0, 41, 41, 41, 41, 0, 41, 0, 25, 41, 41",1,0
349,N_50_PL_0.5_R_0.75_V_12,"29, 0, 18, 41, 15, 0, 41, 35, 8, 0, 18, 31, 13, 31, 0, 3, 0, 29, 36, 6, 0, 25, 21, 30, 28, 6, 37, 20, 40, 17, 0, 40, 10, 1, 41, 0, 12, 41, 17, 21, 27, 27, 19, 11, 40, 1, 32, 0, 10, 24","0, 11, 0, 26, 41, 40, 9, 41, 0, 6, 41, 0, 0, 0, 15, 41, 39, 41, 0, 41, 16, 0, 0, 41, 41, 41, 41, 0, 0, 41, 30, 0, 0, 41, 2, 28, 41, 38, 41, 0, 41, 41, 41, 41, 0, 41, 0, 25, 41, 41",5,0
350,N_50_PL_0.5_R_0.75_V_12,"29, 0, 18, 41, 15, 0, 41, 35, 8, 0, 18, 31, 13, 31, 0, 3, 0, 29, 36, 6, 0, 25, 21, 30, 28, 6, 37, 20, 40, 17, 0, 40, 10, 1, 41, 0, 12, 41, 17, 21, 27, 27, 19, 11, 40, 1, 32, 0, 10, 24","0, 11, 0, 26, 41, 40, 9, 41, 0, 6, 41, 0, 0, 0, 15, 41, 39, 41, 0, 41, 16, 0, 0, 41, 41, 41, 41, 0, 0, 41, 30, 0, 0, 41, 2, 28, 41, 38, 41, 0, 41, 41, 41, 41, 0, 41, 0, 25, 41, 41",10,0
351,N_50_PL_0.5_R_0.75_V_12,"29, 0, 18, 41, 15, 0, 41, 35, 8, 0, 18, 31, 13, 31, 0, 3, 0, 29, 36, 6, 0, 25, 21, 30, 28, 6, 37, 20, 40, 17, 0, 40, 10, 1, 41, 0, 12, 41, 17, 21, 27, 27, 19, 11, 40, 1, 32, 0, 10, 24","0, 11, 0, 26, 41, 40, 9, 41, 0, 6, 41, 0, 0, 0, 15, 41, 39, 41, 0, 41, 16, 0, 0, 41, 41, 41, 41, 0, 0, 41, 30, 0, 0, 41, 2, 28, 41, 38, 41, 0, 41, 41, 41, 41, 0, 41, 0, 25, 41, 41",20,0
352,N_50_PL_0.5_R_0.75_V_13,"6, 41, 29, 41, 41, 36, 9, 40, 18, 41, 1, 25, 31, 27, 24, 0, 24, 24, 26, 41, 4, 5, 11, 21, 12, 25, 41, 17, 41, 41, 19, 21, 35, 0, 37, 1, 0, 21, 5, 0, 7, 9, 28, 32, 27, 9, 20, 0, 34, 10","0, 2, 41, 11, 24, 0, 0, 0, 41, 37, 0, 0, 41, 0, 0, 12, 0, 41, 41, 27, 41, 0, 41, 0, 41, 41, 40, 0, 4, 7, 41, 0, 0, 2, 0, 41, 16, 41, 0, 21, 41, 41, 41, 0, 41, 0, 0, 4, 0, 41",1,0
353,N_50_PL_0.5_R_0.75_V_13,"6, 41, 29, 41, 41, 36, 9, 40, 18, 41, 1, 25, 31, 27, 24, 0, 24, 24, 26, 41, 4, 5, 11, 21, 12, 25, 41, 17, 41, 41, 19, 21, 35, 0, 37, 1, 0, 21, 5, 0, 7, 9, 28, 32, 27, 9, 20, 0, 34, 10","0, 2, 41, 11, 24, 0, 0, 0, 41, 37, 0, 0, 41, 0, 0, 12, 0, 41, 41, 27, 41, 0, 41, 0, 41, 41, 40, 0, 4, 7, 41, 0, 0, 2, 0, 41, 16, 41, 0, 21, 41, 41, 41, 0, 41, 0, 0, 4, 0, 41",5,0
354,N_50_PL_0.5_R_0.75_V_13,"6, 41, 29, 41, 41, 36, 9, 40, 18, 41, 1, 25, 31, 27, 24, 0, 24, 24, 26, 41, 4, 5, 11, 21, 12, 25, 41, 17, 41, 41, 19, 21, 35, 0, 37, 1, 0, 21, 5, 0, 7, 9, 28, 32, 27, 9, 20, 0, 34, 10","0, 2, 41, 11, 24, 0, 0, 0, 41, 37, 0, 0, 41, 0, 0, 12, 0, 41, 41, 27, 41, 0, 41, 0, 41, 41, 40, 0, 4, 7, 41, 0, 0, 2, 0, 41, 16, 41, 0, 21, 41, 41, 41, 0, 41, 0, 0, 4, 0, 41",10,0
